time,latitude,longitude,elevation,elevation_diff,distance,speed,cum_elevation,cum_distance,counter
2014-09-17 11:06:32+00:00,46.213609,10.922404,2034.354,-13.009999999999991,128.73,0.3595810055865922,1279.51,15.360589999999997,0
2014-09-17 11:20:51+00:00,46.212938,10.922481,2042.056,7.701999999999998,74.85,0.08713620488940628,1287.212,15.435439999999996,0
2014-09-17 11:29:50+00:00,46.211871,10.921828,2048.795,6.739000000000033,128.85,0.23905380333951762,1293.951,15.564289999999998,0
2014-09-17 11:31:55+00:00,46.211035,10.921697,2073.279,24.483999999999924,93.5,0.748,1318.435,15.657789999999997,0
2014-09-17 11:32:24+00:00,46.21121,10.921826,2077.105,3.826000000000022,21.84,0.7531034482758621,1322.261,15.679629999999998,0
2014-09-17 11:38:45+00:00,46.210533,10.922099,2101.625,24.519999999999982,78.16,0.20514435695538058,1346.781,15.757789999999996,0
2014-09-17 11:40:24+00:00,46.210389,10.922023,2104.007,2.382000000000062,17.05,0.17222222222222222,1349.163,15.774839999999996,0
2014-09-17 11:43:48+00:00,46.210001,10.922246,2124.734,20.72699999999986,46.43,0.22759803921568628,1369.8899999999999,15.821269999999997,0
2014-09-17 11:46:36+00:00,46.209679,10.922112,2140.055,15.320999999999913,37.26,0.22178571428571428,1385.2109999999998,15.858529999999996,0
2014-09-17 11:48:59+00:00,46.209136,10.922483,2154.585,14.5300000000002,66.79,0.4670629370629371,1399.741,15.925319999999997,0
2014-09-17 11:50:21+00:00,46.208564,10.922516,2159.386,4.800999999999931,63.65,0.776219512195122,1404.542,15.988969999999998,0
2014-09-17 11:56:22+00:00,46.207794,10.921792,2184.396,25.01000000000022,102.15,0.2829639889196676,1429.5520000000001,16.091119999999997,0
2014-09-17 11:59:13+00:00,46.207348,10.921706,2199.638,15.241999999999734,50.03,0.2925730994152047,1444.7939999999999,16.141149999999996,0
2014-09-17 12:02:54+00:00,46.208441,10.921019,2209.377,9.739000000000033,132.54,0.5997285067873303,1454.533,16.27369,0
2014-09-17 12:04:49+00:00,46.208936,10.920435,2204.423,-4.954000000000178,71.06,0.6179130434782609,1449.5789999999997,16.344749999999998,0
2014-09-17 12:06:43+00:00,46.209485,10.920147,2216.083,11.66000000000031,64.94,0.5696491228070175,1461.239,16.409689999999998,0
2014-09-17 12:09:05+00:00,46.210249,10.919019,2219.311,3.2280000000000655,121.45,0.8552816901408451,1464.467,16.53114,0
2014-09-17 12:14:12+00:00,46.211331,10.918454,2241.907,22.596000000000004,127.93,0.4167100977198697,1487.063,16.65907,0
2014-09-17 12:17:18+00:00,46.211575,10.917444,2243.919,2.0119999999997162,82.32,0.4425806451612903,1489.0749999999998,16.74139,0
2014-09-17 12:18:47+00:00,46.212169,10.916722,2248.76,4.841000000000349,86.31,0.9697752808988764,1493.9160000000002,16.8277,0
2014-09-17 12:23:27+00:00,46.212181,10.915722,2273.74,24.979999999999563,76.96,0.27485714285714286,1518.8959999999997,16.90466,0
2014-09-17 12:27:31+00:00,46.212454,10.915822,2288.191,14.451000000000022,31.32,0.12836065573770492,1533.3469999999998,16.93598,0
2014-09-17 12:29:00+00:00,46.212435,10.915509,2296.381,8.190000000000055,24.18,0.27168539325842694,1541.5369999999998,16.96016,0
2014-09-17 12:30:50+00:00,46.212583,10.915598,2303.563,7.182000000000244,17.82,0.162,1548.719,16.97798,0
2014-09-17 12:35:06+00:00,46.213107,10.91498,2317.992,14.429000000000087,75.21,0.2937890625,1563.1480000000001,17.053189999999997,0
2014-09-17 12:45:26+00:00,46.213962,10.912349,2362.682,44.6899999999996,223.65,0.3607258064516129,1607.8379999999997,17.27684,0
2014-09-17 12:48:47+00:00,46.214446,10.911744,2353.443,-9.238999999999578,71.16,0.35402985074626864,1598.5990000000002,17.348,0
2014-09-17 12:49:48+00:00,46.214666,10.91095,2355.917,2.4739999999997053,65.81,1.0788524590163935,1601.0729999999999,17.41381,0
2014-09-17 12:55:24+00:00,46.215485,10.909479,2383.307,27.389999999999873,145.27,0.43235119047619053,1628.4629999999997,17.55908,0
2014-09-17 12:56:35+00:00,46.215789,10.908595,2388.515,5.208000000000084,75.95,1.069718309859155,1633.6709999999998,17.635030000000004,0
2014-09-17 13:00:05+00:00,46.216007,10.907054,2400.156,11.641000000000076,121.02,0.5762857142857143,1645.312,17.756050000000002,0
2014-09-17 13:01:30+00:00,46.215799,10.906269,2394.866,-5.289999999999964,64.68,0.7609411764705883,1640.022,17.820730000000005,0
2014-09-17 13:04:35+00:00,46.215749,10.905077,2408.227,13.360999999999876,91.88,0.4966486486486486,1653.3829999999998,17.912610000000004,0
2014-09-17 13:09:49+00:00,46.216144,10.904181,2423.157,14.930000000000291,81.74,0.2603184713375796,1668.313,17.994350000000004,0
2014-09-17 13:11:12+00:00,46.216137,10.90378,2430.859,7.701999999999771,30.86,0.37180722891566265,1676.0149999999999,18.025210000000005,0
2014-09-17 13:12:10+00:00,46.216287,10.903637,2434.228,3.369000000000142,19.98,0.34448275862068967,1679.384,18.045190000000005,0
2014-09-17 13:20:00+00:00,46.215309,10.902345,2442.942,8.713999999999942,147.34,0.31348936170212766,1688.098,18.192530000000005,0
2014-09-17 13:21:33+00:00,46.215003,10.901451,2440.922,-2.019999999999982,76.74,0.8251612903225806,1686.078,18.26927000000001,0
2014-09-17 13:21:48+00:00,46.21487,10.901435,2441.914,0.9920000000001892,14.84,0.9893333333333333,1687.0700000000002,18.28411000000001,0
2014-09-17 13:22:45+00:00,46.214717,10.900852,2436.607,-5.307000000000244,47.98,0.8417543859649123,1681.763,18.332090000000008,0
2014-09-17 13:23:16+00:00,46.214782,10.901048,2437.111,0.5039999999999054,16.72,0.5393548387096774,1682.2669999999998,18.348810000000007,0
2014-09-17 13:24:25+00:00,46.214869,10.900893,2437.152,0.04100000000016735,15.36,0.2226086956521739,1682.308,18.36417000000001,0
